"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"2007"	"2007"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	9656	1655216	583.4
	"New York"	"36"	"2007"	"2007"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	109831	8729816	1258.1
	"New York"	"36"	"2007"	"2007"	"White"	"2106-3"	"Not Stated"	"NS"	143	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	80974	Suppressed
	"New York"	"36"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	217	45939	472.4
	"New York"	"36"	"2008"	"2008"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	35	32864	106.5
	"New York"	"36"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	3546	1064450	333.1
	"New York"	"36"	"2008"	"2008"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	494	360796	136.9
	"New York"	"36"	"2008"	"2008"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19155	1987591	963.7
	"New York"	"36"	"2008"	"2008"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	125	Not Applicable	Not Applicable
	"New York"	"36"	"2008"	"2008"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10242	1685921	607.5
	"New York"	"36"	"2008"	"2008"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	110422	8731599	1264.6
	"New York"	"36"	"2008"	"2008"	"White"	"2106-3"	"Not Stated"	"NS"	235	Not Applicable	Not Applicable
	"New York"	"36"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	87915	Suppressed
	"New York"	"36"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	194	46285	419.1
	"New York"	"36"	"2009"	"2009"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	14	35135	Unreliable
	"New York"	"36"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	3640	1096367	332.0
	"New York"	"36"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	12	Not Applicable	Not Applicable
	"New York"	"36"	"2009"	"2009"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	512	370753	138.1
	"New York"	"36"	"2009"	"2009"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18992	2005751	946.9
	"New York"	"36"	"2009"	"2009"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	104	Not Applicable	Not Applicable
	"New York"	"36"	"2009"	"2009"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10229	1720887	594.4
	"New York"	"36"	"2009"	"2009"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108481	8738422	1241.4
	"New York"	"36"	"2009"	"2009"	"White"	"2106-3"	"Not Stated"	"NS"	237	Not Applicable	Not Applicable
	"New York"	"36"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	92737	Suppressed
	"New York"	"36"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	253	46420	545.0
	"New York"	"36"	"2010"	"2010"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	16	37125	Unreliable
	"New York"	"36"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	3706	1120887	330.6
	"New York"	"36"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	77	Not Applicable	Not Applicable
	"New York"	"36"	"2010"	"2010"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	511	378843	134.9
	"New York"	"36"	"2010"	"2010"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	18603	2023119	919.5
	"New York"	"36"	"2010"	"2010"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	564	Not Applicable	Not Applicable
	"New York"	"36"	"2010"	"2010"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10565	1750215	603.6
	"New York"	"36"	"2010"	"2010"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	107384	8738162	1228.9
	"New York"	"36"	"2010"	"2010"	"White"	"2106-3"	"Not Stated"	"NS"	850	Not Applicable	Not Applicable
	"New York"	"36"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	94992	Suppressed
	"New York"	"36"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	213	47484	448.6
	"New York"	"36"	"2011"	"2011"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	27	38766	69.6
	"New York"	"36"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	3976	1155956	344.0
	"New York"	"36"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	39	Not Applicable	Not Applicable
	"New York"	"36"	"2011"	"2011"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	442	392023	112.7
	"New York"	"36"	"2011"	"2011"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19015	2053282	926.1
	"New York"	"36"	"2011"	"2011"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	588	Not Applicable	Not Applicable
	"New York"	"36"	"2011"	"2011"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10807	1802335	599.6
	"New York"	"36"	"2011"	"2011"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108806	8747228	1243.9
	"New York"	"36"	"2011"	"2011"	"White"	"2106-3"	"Not Stated"	"NS"	1004	Not Applicable	Not Applicable
	"New York"	"36"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	96990	Suppressed
	"New York"	"36"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	211	48050	439.1
	"New York"	"36"	"2012"	"2012"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	23	39818	57.8
	"New York"	"36"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	4204	1200058	350.3
	"New York"	"36"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	40	Not Applicable	Not Applicable
	"New York"	"36"	"2012"	"2012"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	532	402625	132.1
	"New York"	"36"	"2012"	"2012"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19117	2083182	917.7
	"New York"	"36"	"2012"	"2012"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	592	Not Applicable	Not Applicable
	"New York"	"36"	"2012"	"2012"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10903	1840899	592.3
	"New York"	"36"	"2012"	"2012"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108028	8764340	1232.6
	"New York"	"36"	"2012"	"2012"	"White"	"2106-3"	"Not Stated"	"NS"	1003	Not Applicable	Not Applicable
	"New York"	"36"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	99091	Suppressed
	"New York"	"36"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	243	48937	496.6
	"New York"	"36"	"2013"	"2013"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	23	41026	56.1
	"New York"	"36"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	4483	1238722	361.9
	"New York"	"36"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	85	Not Applicable	Not Applicable
	"New York"	"36"	"2013"	"2013"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	502	412530	121.7
	"New York"	"36"	"2013"	"2013"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19504	2111820	923.6
	"New York"	"36"	"2013"	"2013"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	537	Not Applicable	Not Applicable
	"New York"	"36"	"2013"	"2013"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11324	1875986	603.6
	"New York"	"36"	"2013"	"2013"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108662	8761818	1240.2
	"New York"	"36"	"2013"	"2013"	"White"	"2106-3"	"Not Stated"	"NS"	1079	Not Applicable	Not Applicable
	"New York"	"36"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	101021	Suppressed
	"New York"	"36"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	238	49700	478.9
	"New York"	"36"	"2014"	"2014"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	20	42082	47.5
	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	4759	1293362	368.0
	"New York"	"36"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	69	Not Applicable	Not Applicable
	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	1184	425751	278.1
	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19564	2144981	912.1
	"New York"	"36"	"2014"	"2014"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	515	Not Applicable	Not Applicable
	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10828	1917735	564.6
	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	107346	8733057	1229.2
	"New York"	"36"	"2014"	"2014"	"White"	"2106-3"	"Not Stated"	"NS"	1065	Not Applicable	Not Applicable
	"New York"	"36"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	14	103021	Unreliable
	"New York"	"36"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	243	50270	483.4
	"New York"	"36"	"2015"	"2015"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	24	43185	55.6
	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	5089	1340661	379.6
	"New York"	"36"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	96	Not Applicable	Not Applicable
	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	466	436803	106.7
	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	19785	2163168	914.6
	"New York"	"36"	"2015"	"2015"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	623	Not Applicable	Not Applicable
	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11754	1950295	602.7
	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	109342	8703596	1256.3
	"New York"	"36"	"2015"	"2015"	"White"	"2106-3"	"Not Stated"	"NS"	1455	Not Applicable	Not Applicable
	"New York"	"36"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	105697	Suppressed
	"New York"	"36"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	249	50264	495.4
	"New York"	"36"	"2016"	"2016"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	27	43848	61.6
	"New York"	"36"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	5249	1353372	387.8
	"New York"	"36"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	82	Not Applicable	Not Applicable
	"New York"	"36"	"2016"	"2016"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	675	444132	152.0
	"New York"	"36"	"2016"	"2016"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20036	2171339	922.7
	"New York"	"36"	"2016"	"2016"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	625	Not Applicable	Not Applicable
	"New York"	"36"	"2016"	"2016"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12022	1957988	614.0
	"New York"	"36"	"2016"	"2016"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108469	8660269	1252.5
	"New York"	"36"	"2016"	"2016"	"White"	"2106-3"	"Not Stated"	"NS"	1324	Not Applicable	Not Applicable
	"New York"	"36"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	11	108793	Unreliable
	"New York"	"36"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	265	50862	521.0
	"New York"	"36"	"2017"	"2017"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	29	45207	64.1
	"New York"	"36"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	5601	1404403	398.8
	"New York"	"36"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	90	Not Applicable	Not Applicable
	"New York"	"36"	"2017"	"2017"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	533	456535	116.7
	"New York"	"36"	"2017"	"2017"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20114	2197578	915.3
	"New York"	"36"	"2017"	"2017"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	664	Not Applicable	Not Applicable
	"New York"	"36"	"2017"	"2017"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12405	2000416	620.1
	"New York"	"36"	"2017"	"2017"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108459	8663071	1252.0
	"New York"	"36"	"2017"	"2017"	"White"	"2106-3"	"Not Stated"	"NS"	1352	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	107737	Suppressed
	"New York"	"36"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	239	50826	470.2
	"New York"	"36"	"2018"	"2018"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	29	44533	65.1
	"New York"	"36"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	5810	1364716	425.7
	"New York"	"36"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	98	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	955	451807	211.4
	"New York"	"36"	"2018"	"2018"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	20980	2168202	967.6
	"New York"	"36"	"2018"	"2018"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	615	Not Applicable	Not Applicable
	"New York"	"36"	"2018"	"2018"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12654	1968732	642.7
	"New York"	"36"	"2018"	"2018"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	108965	8568254	1271.7
	"New York"	"36"	"2018"	"2018"	"White"	"2106-3"	"Not Stated"	"NS"	1270	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	12	108422	Unreliable
	"New York"	"36"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	279	51046	546.6
	"New York"	"36"	"2019"	"2019"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	41	44995	91.1
	"New York"	"36"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	5846	1373497	425.6
	"New York"	"36"	"2019"	"2019"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	72	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	1025	454739	225.4
	"New York"	"36"	"2019"	"2019"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	21270	2164049	982.9
	"New York"	"36"	"2019"	"2019"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	535	Not Applicable	Not Applicable
	"New York"	"36"	"2019"	"2019"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12969	1973809	657.1
	"New York"	"36"	"2019"	"2019"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	107910	8514127	1267.4
	"New York"	"36"	"2019"	"2019"	"White"	"2106-3"	"Not Stated"	"NS"	982	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2000"	"2000"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	3726	Suppressed
	"North Carolina"	"37"	"2000"	"2000"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	562	64696	868.7
	"North Carolina"	"37"	"2000"	"2000"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	Suppressed	2516	Suppressed
	"North Carolina"	"37"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	158	82737	191.0
	"North Carolina"	"37"	"2000"	"2000"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2000"	"2000"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	11	14203	Unreliable
	"North Carolina"	"37"	"2000"	"2000"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14927	1133799	1316.5
	"North Carolina"	"37"	"2000"	"2000"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2000"	"2000"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	336	206854	162.4
	"North Carolina"	"37"	"2000"	"2000"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	53541	4224737	1267.3
	"North Carolina"	"37"	"2000"	"2000"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2001"	"2001"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	5945	Unreliable
	"North Carolina"	"37"	"2001"	"2001"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	573	65782	871.1
	"North Carolina"	"37"	"2001"	"2001"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	Suppressed	3076	Suppressed
	"North Carolina"	"37"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	204	90664	225.0
	"North Carolina"	"37"	"2001"	"2001"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2001"	"2001"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	Suppressed	16292	Suppressed
	"North Carolina"	"37"	"2001"	"2001"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14764	1160186	1272.6
	"North Carolina"	"37"	"2001"	"2001"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2001"	"2001"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	372	228654	162.7
	"North Carolina"	"37"	"2001"	"2001"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	52540	4277731	1228.2
	"North Carolina"	"37"	"2001"	"2001"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	7746	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	585	66984	873.3
	"North Carolina"	"37"	"2002"	"2002"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	3364	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	208	96790	214.9
	"North Carolina"	"37"	"2002"	"2002"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2002"	"2002"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	11	18071	Unreliable
	"North Carolina"	"37"	"2002"	"2002"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14500	1178999	1229.9
	"North Carolina"	"37"	"2002"	"2002"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2002"	"2002"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	437	244818	178.5
	"North Carolina"	"37"	"2002"	"2002"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	53814	4311109	1248.3
	"North Carolina"	"37"	"2002"	"2002"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	0	9577	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	598	68050	878.8
	"North Carolina"	"37"	"2003"	"2003"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	0	3896	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	214	103116	207.5
	"North Carolina"	"37"	"2003"	"2003"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2003"	"2003"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	14	19588	Unreliable
	"North Carolina"	"37"	"2003"	"2003"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14637	1196902	1222.9
	"North Carolina"	"37"	"2003"	"2003"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2003"	"2003"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	425	259130	164.0
	"North Carolina"	"37"	"2003"	"2003"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	54931	4337745	1266.3
	"North Carolina"	"37"	"2003"	"2003"	"White"	"2106-3"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Hispanic or Latino"	"2135-2"	Suppressed	11392	Suppressed
	"North Carolina"	"37"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Not Hispanic or Latino"	"2186-2"	587	69380	846.1
	"North Carolina"	"37"	"2004"	"2004"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Hispanic or Latino"	"2135-2"	Suppressed	4167	Suppressed
	"North Carolina"	"37"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Not Hispanic or Latino"	"2186-2"	225	110010	204.5
	"North Carolina"	"37"	"2004"	"2004"	"Asian or Pacific Islander"	"A-PI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"North Carolina"	"37"	"2004"	"2004"	"Black or African American"	"2054-5"	"Hispanic or Latino"	"2135-2"	Suppressed	21690	Suppressed
	"North Carolina"	"37"	"2004"	"2004"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	14676	1221450	1201.5
